date,volumeUSD,totalValueLockedUSD,priceUSD,feesUSD,open,high,low,close,token_id
2021-07-08,89301385.80010468,125641359.86789867,1.0007201772140335,76323.57300008414,1.0007529117712397,1.0016962038519603,0.997292975136058,1.0007201772140335,0x6b175474e89094c44da98b954eedeac495271d0f
2021-07-07,72362625.8078577,127835027.86630622,1.0007529117712397,56607.455137811725,1.0007586150896604,1.0016143744470076,0.999761383236748,1.0007529117712397,0x6b175474e89094c44da98b954eedeac495271d0f
2021-07-06,91718302.13743249,130619838.94705312,1.0007586150896604,92169.63166667135,1.0007695094644031,1.0048913734938023,0.999097650364832,1.0007586150896604,0x6b175474e89094c44da98b954eedeac495271d0f
2021-07-05,95654402.73180674,127427308.00881755,1.0007695094644031,74463.00797957719,1.000789830615748,1.0021219997641693,0.9965265084686702,1.0007695094644031,0x6b175474e89094c44da98b954eedeac495271d0f
2021-07-04,68837160.30201067,130959404.86347774,1.000789830615748,58340.32211902372,1.0008101476787807,1.005720893845342,1.0004830858974387,1.000789830615748,0x6b175474e89094c44da98b954eedeac495271d0f
2021-07-03,61528674.588068634,133437284.2871876,1.0008101476787807,69142.16479330396,1.0008054782622229,1.0018075276753404,1.0001090796317098,1.0008101476787807,0x6b175474e89094c44da98b954eedeac495271d0f
2021-07-02,74903020.03698663,130338939.0337251,1.0008052871565087,64375.66784313444,1.0008112767202764,1.0012878924157802,0.9990955018741776,1.0008052871565087,0x6b175474e89094c44da98b954eedeac495271d0f
2021-07-01,139236208.30785143,123544166.24504928,1.0008112767202764,109041.13241228354,1.0008305295818554,1.0030220196889046,1.0002004974460252,1.0008112767202764,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-30,167631841.59842813,125053336.56868908,1.0008305295818554,146990.76584835717,1.0008130001800766,1.002799013393222,1.0002333938219623,1.0008305295818554,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-29,145590226.45251763,121126671.93712407,1.0008130001800766,120872.0676725022,1.0008092530923525,1.0019588591747397,0.9995958931508588,1.0008130001800766,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-28,148441355.98798347,110953117.37602976,1.0008092530923525,110426.37660127426,1.000789274573838,1.0018460136437224,0.998338595286535,1.0008092530923525,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-27,74332407.54549865,112573238.50128132,1.000789274573838,64475.10799717495,1.0008124084197552,1.0017611717683352,1.0000598432606687,1.000789274573838,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-26,138303158.02294618,103979467.82420404,1.0008124084197552,107344.17031391892,1.0008462731444532,1.0018434548142785,0.9972445314143003,1.0008124084197552,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-25,79054602.94993961,94930754.60798888,1.0008462731444532,68055.48087076277,1.000934608298484,1.0026794471594909,0.9970845351428368,1.0008462731444532,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-24,51260668.02876032,89393900.21633595,1.000934608298484,43320.11564010835,1.001046393035808,1.00170345375298,1.0002122238117612,1.000934608298484,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-23,79835695.6508487,79676635.8078543,1.001046393035808,74128.66886101468,1.001082673469492,1.0029814046869518,0.9990584156198452,1.001046393035808,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-22,135301338.53762677,70013154.67198044,1.001082673469492,120911.3481050932,1.0009705727629745,1.0056555381407792,0.9966082702635972,1.001082673469492,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-21,186996376.8674893,78595609.35893044,1.0009705727629745,171130.66222132696,1.000850427456248,1.0039327298721514,0.9992461228082012,1.0009705727629745,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-20,86021047.38639496,97032003.41734134,1.000850427456248,100061.0456661598,1.0009151016867737,1.0019903742379188,0.9994096699238036,1.000850427456248,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-19,47103564.64587837,86786181.80363086,1.0009151016867737,44052.65012198028,1.000899972759492,1.0010893925386555,0.9995361917076924,1.0009151016867737,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-18,117679453.83233452,87410696.06734122,1.000899972759492,109771.76266235526,1.0010604810322707,1.0029074501292488,1.0000436621926048,1.000899972759492,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-17,81263630.54649405,74863519.62985441,1.0010604810322707,67294.62693806444,1.001024798270096,1.00222114686843,0.9996939780946824,1.0010604810322707,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-16,75699775.49163032,78935797.95357539,1.001024798270096,107122.88932171409,1.0010376889085317,1.0014724418434764,0.9996557422969802,1.001024798270096,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-15,79936006.76618356,84425304.03041677,1.0010376889085317,118494.38590205064,1.0010329474170048,1.0016502267554088,0.9995089959457526,1.0010376889085317,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-14,80773368.11220352,95797736.88312636,1.0010329474170048,105586.64915703789,1.0010976540678969,1.0018200047536525,0.9984056330977727,1.0010329474170048,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-13,66781184.405987404,89802106.54373966,1.0010976540678969,97030.8370044998,1.0010404938066153,1.0031578760586273,1.0001520216254212,1.0010976540678969,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-12,60570705.40153031,74658809.08651814,1.0010404938066153,82252.91946391089,1.0010038822419733,1.0035545565350885,1.0003096981592772,1.0010404938066153,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-11,58871548.09434644,77815577.93434732,1.0010073901884118,103004.59315351748,1.001081391908658,1.0019878118758248,0.999404984020948,1.0010073901884118,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-10,72230909.44269158,78755285.79579844,1.001081391908658,122718.85292555252,1.0010929089082565,1.0018977489331704,0.9997940381936196,1.001081391908658,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-09,117887736.9384098,76701579.93381248,1.0010929089082565,217256.40974664284,1.0011356205228743,1.0027290775395727,1.000029664429745,1.0010929089082565,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-08,138417558.17516327,71374738.57710864,1.0011356205228743,235858.08022649615,1.0010513624818027,1.0102381049121332,0.9902427433626108,1.0011356205228743,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-07,80725663.56990668,82174232.28434846,1.0010513624818027,132741.50750155412,1.0038279431867576,1.0050590610571417,0.9991830907737252,1.0010513624818027,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-06,52325201.861371614,91770449.9357022,1.0038279431867576,95768.47214313773,0.9994539888168004,1.0038279431867576,0.9974979951407064,1.0038279431867576,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-05,92030788.25479864,91549259.54803944,0.9994539888168004,173745.84420650537,1.0005168244098739,1.006663119050428,0.9955099942920989,0.9994539888168004,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-04,142442088.27125326,93229496.23105916,1.0005168244098739,253794.6494624827,1.001148263895833,1.0053166737148351,0.9981951781102048,1.0005168244098739,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-03,96402855.36317885,88406163.86893617,1.001148263895833,134081.94100955527,1.0011604265378151,1.022530648356104,0.999959325294771,1.001148263895833,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-02,81578221.56864266,73377544.34463146,1.0011980221155183,128878.96438752586,1.0035517538825645,1.006977122441315,0.9985025461082272,1.0011980221155183,0x6b175474e89094c44da98b954eedeac495271d0f
2021-06-01,117054933.27137879,65382359.19472504,1.0035517538825645,200153.84647612463,1.0012882931373497,1.0046002304341553,1.0000396204610351,1.0035517538825645,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-31,115786832.09172754,91066959.46636902,1.0012882931373497,214728.1207011652,1.0012747635363628,1.0034673286569429,0.998625892037244,1.0012882931373497,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-30,175727942.522282,78866805.7041435,1.0012747635363628,276374.7225902412,1.001060258748866,1.003007663348342,0.9992892188034022,1.0012747635363628,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-29,147863356.41590545,85461175.08194369,1.001060258748866,295308.3579585093,1.0011394414712091,1.0164765636472892,0.9966048432093214,1.001060258748866,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-28,161645816.65568787,82851865.57420121,1.0011394414712091,299340.6346229185,1.0008817252574602,1.003297919870331,0.9984741625064312,1.0011394414712091,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-27,177141332.98745584,107000776.1580126,1.0008817252574602,245694.4755471901,1.0009680099413694,1.0069911409509715,0.9987911226876508,1.0008817252574602,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-26,156790291.59688643,123430402.59134623,1.0009680099413694,293112.3190981518,1.0007695812933572,1.008581301706426,0.9977490782419876,1.0009680099413694,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-25,170966256.6251481,110042143.525486,1.0007682713842028,261080.21852317816,1.0007840727816268,1.01372012838564,0.9947415657485004,1.0007682713842028,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-24,207470233.4901487,112535971.25041704,1.0008230241149432,286712.2825015765,1.0012610054449027,1.0208265855841665,0.989811485897076,1.0008230241149432,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-23,299506921.0890488,39458270.430788055,1.0012511227192364,336380.86397577403,1.0011588315189643,1.014487255224814,0.9926804841878932,1.0012511227192364,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-22,128066942.48604168,32297687.55009328,1.0011588315189643,180448.16774253824,1.0017955622911383,1.0068041296679675,0.993525075343838,1.0011588315189643,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-21,157608354.63473403,14820204.326808024,1.0017955622911383,211566.47432014995,1.0022090357373283,1.0271853420655481,0.9898502939967048,1.0017955622911383,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-20,206047768.5619523,37592539.455387525,1.0022296144578047,207904.64214320807,1.0009367516423944,1.0234483302120243,0.9568835948230744,1.0022296144578047,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-19,298019116.9391369,20667988.785450608,1.0009367516423944,271811.4415023624,1.0010515106725144,1.069328940422669,0.953331831464384,1.0009367516423944,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-18,104326264.06099308,52249307.66424439,0.9985996669784531,153686.9692595608,1.0036791914499776,1.0211821734922375,0.9835337170089556,0.9985996669784531,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-17,182345125.91060072,34618973.22542636,1.0021668866046416,277067.8837169278,0.9996044669746112,1.0136368723368252,0.9609409989349962,1.0021668866046416,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-16,126152125.53853527,29370166.756694052,0.9996044669746112,206090.05213545705,1.0011918962719375,1.0254293270704564,0.9481006427337976,0.9996044669746112,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-15,79658640.46419923,39681843.88137261,0.999772229406444,127877.21176618454,1.0005054987434239,1.0072192552002863,0.9835516269895656,0.999772229406444,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-14,70613712.09029703,42952129.01110156,1.0005054987434239,120242.58835390964,0.9977493815750896,1.0075697334497726,0.9831926969986408,1.0005054987434239,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-13,186328200.85192585,29066515.099488135,0.9995332429362608,314780.9740629786,1.0007379692381186,1.0497843166687792,0.9863715262097098,0.9995332429362608,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-12,103001848.03005864,24348433.907804985,1.0007379692381186,159143.38590905577,1.0040171356055523,1.0291002474428983,0.9864220761363895,1.0007379692381186,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-11,65973483.61050272,36304039.46763122,1.0040266253688217,98917.08315316928,1.0011588802313778,1.011019351423968,0.983431746624267,1.0040266253688217,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-10,101116997.5427457,33035859.637104135,1.0011588802313778,138066.80211515143,1.000662325445566,1.0608051341751024,0.98990002011659,1.0011588802313778,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-09,45009610.26165187,37364776.9422428,1.000662325445566,60667.28493712994,1.0004830318051516,1.004624943535164,0.9977023325463132,1.000662325445566,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-08,69053116.3269302,46172856.27405906,1.0004830318051516,91912.82381013331,1.0008744565642107,1.003142140935101,0.9981288399802504,1.0004830318051516,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-07,59261469.63120099,30740417.31403257,1.0008744565642107,107928.36902215183,1.0007367994994525,1.0059971695021317,0.9958074461911428,1.0008744565642107,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-06,43562534.63921045,21335070.009429004,1.000650146189474,73690.06986331815,1.0175711634439184,1.0177148723389775,0.987590404136176,1.000650146189474,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-05,3046312.6925448366,5672927.262303896,1.0175711634439184,4474.552440452713,0.0,1.0242612695523143,0.0,1.0175711634439184,0x6b175474e89094c44da98b954eedeac495271d0f
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x6b175474e89094c44da98b954eedeac495271d0f
2022-09-23,1638394.8945640945,7485030.28287573,5.753306110712903,4954.601318656959,5.745351407911879,5.987831670290536,5.739381596284381,5.753306110712903,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-22,3377308.4951545824,7797675.178438159,5.746700460492008,10246.644180219204,5.363552761351936,5.875523002925971,5.308333533527742,5.746700460492008,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-21,2281110.390485972,7383639.723688686,5.368146600002349,6875.033891621356,5.343346747692084,5.73132017815793,5.157437453654602,5.368146600002349,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-20,1470852.445578662,7736214.452111856,5.297990682321925,4381.700432126443,5.47720853356385,5.542525155104958,5.26710532594993,5.297990682321925,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-19,1886038.7048325632,8037647.987339277,5.494783413303538,5669.039608063725,5.473616280079345,5.522091665680449,5.204439835698833,5.494783413303538,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-18,1006333.0645695836,7655842.4187983,5.475023574377711,3006.1648709375263,5.9874101890296245,6.0191282390611764,5.462653862908353,5.475023574377711,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-17,914635.4083473615,8402723.30789278,6.018199799820108,2784.6303677706,5.799906117009593,6.018229482272389,5.798738608288804,6.018199799820108,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-16,1640174.8496525032,8160725.647570751,5.791027393616321,4933.436688459072,5.875685279226165,5.920248381028853,5.68030952017963,5.791027393616321,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-15,4234085.0963713555,8569420.875573078,5.867330102249468,12787.278239966123,6.200122399956992,6.223426576935232,5.796223496506368,5.867330102249468,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-14,3203649.507371769,10314900.304894691,6.182577537075594,9623.132574448253,6.025435973309527,6.228049887632335,5.9916423884824015,6.182577537075594,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-13,5759206.831445562,9804300.643834,6.033204214414541,17305.857708402596,6.646536173714623,6.750085310669988,5.996809514148833,6.033204214414541,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-12,8083640.355552111,10539035.691397797,6.646536173714623,12590.343908305293,6.489011445575152,6.9223272657114965,6.336503819344343,6.646536173714623,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-11,3122980.1164536537,11626353.176553898,6.489011445575152,8430.942093842994,6.685582457059176,6.6991840877393285,6.38883668806932,6.489011445575152,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-10,3425204.227055196,12348809.447382359,6.679284937508082,10278.759215377111,6.489853601411362,6.719027969623886,6.477717130558779,6.679284937508082,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-09,4514748.297100397,11186781.735906497,6.48061296877545,13608.015926507933,6.1631942964408815,6.728693591497152,6.1631942964408815,6.48061296877545,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-08,1559683.1106102068,10718161.124664236,6.1653289088014125,4690.017789828035,6.129153096644805,6.224705322438569,5.990776530451874,6.1653289088014125,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-07,2466191.286037407,10718200.273376223,6.123637733738938,7448.119031419976,5.799192124569595,6.212972535763729,5.722630095255784,6.123637733738938,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-06,4053593.6076904777,10480681.578395044,5.872653637938535,12188.793812061787,6.602509104280895,6.741518151731815,5.7690486971318675,5.872653637938535,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-05,3581173.7186071984,11702667.866654303,6.6088683471887855,10796.143308044086,6.452764851056472,6.6860095264452575,6.232707427305984,6.6088683471887855,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-04,2824779.3468778008,11387030.261016464,6.450909979177098,8493.22712564948,6.293440258409538,6.4969395342386935,6.251917472847387,6.450909979177098,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
2022-09-03,1053477.1675082548,11478879.687379343,6.301380631180516,3160.319712161186,6.391035855454764,6.393287233555616,6.260070925833761,6.301380631180516,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
